38,12,14,1
39,64,32,2
40,120,44,2
41,16,48,1
42,16,48,1
43,16,48,1
44,16,48,1
45,16,48,1
46,16,48,1
47,16,48,1
48,16,48,1
49,16,48,1
50,16,48,1
51,16,48,1
52,16,48,1
